STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,ACTIVITY: Economic activity,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TRANSFORMATION: Transformation,ASSET_CODE: Asset type,CONVERSION_TYPE: Conversion type,TIME_PERIOD: Time period,OBS_VALUE: Observation value,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,BASE_PER: Base period,DECIMALS: Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,61948.28966096128,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,61382.813661647815,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2024,60997.01890633044,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2023,61470.265803786904,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2022,62579.06603739292,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,61867.27919995122,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,59444.321165039095,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,61948.28966096128,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,61382.813661647815,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2024,73956.62023300646,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2023,72262.48367692437,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2022,70217.39760569013,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2021,63548.21741569608,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2020,59444.321165039095,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2019,59953.08592143839,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP_PS: US dollars per person, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,2018,56833.93821585501,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,"USD_PPP: US dollars, PPP converted",V: Current prices,N: Non transformed data,_Z: Not applicable,PPP: PPP converted,,,,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,21279804.85,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,21829637.838,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,20284500,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,21375281,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,21375281,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,23725645,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,22690293.092,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,21532407,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,22075931,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,23263044.613,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,26054614,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,27811517,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,23945666.839,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,22723719,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,23358435,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,24614514.129,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,29298013,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,130806.98599255299,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2018,1.3866281612998188,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2018,1.3866281612998188,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,127877.45383621672,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,129699.91860756323,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2019,1.4251650440903374,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2019,1.4251650440903374,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,134860.89406461306,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,4.279045117936375,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,4.279045117936375,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,2.869323793248224,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,2.869323793248224,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2022,-1.0874454853114779,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2022,-1.0874454853114779,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2023,1.2249324202920242,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2023,1.2249324202920242,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2024,1.684484619445592,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2024,1.684484619445592,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,144030.95653502498,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2025,1.680952373858724,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2025,1.680952373858724,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,151776.09349890726,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,185715.69411170113,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,62824.94735318199,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,65171.459475814074,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,64414.361365994424,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,71354.78680611424,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,77926.1671900703,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,82505.45704818044,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,86146.42945878436,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,USA: United States,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,89984.4857864361,A: Normal value,0: Units,,2: Two
